processed_text,vader_sentiment
aneh banget aneh driver terlalu bgt dtg lama lamain dasar komtol,0.0
mau cek estimasi tarif pas cek langsung order kocak ni aplikasitiba driver uda smp loby pas cek notifikasi aplikasi ga uda cancel maksimal ni aplikasi ga kaya grab,1.0
cepat bantu,1.0
trimakasih bapak baik anget,1.0
sangat baik,1.0
driver nya baik sekali walaupun cancel,1.0
sangat bantu tarif maxim mah,1.0
scam tukang boong kata dapet saldo k malah boong,0.0
bangsat,0.0
alam buruk banget pas sore driver maxim bawa kabur dagang gak tanggap pihak maxim bagai mana usaha jas transportasi tanggap cepat layan complain customer,0.0
apa an bgt dri sekolah dpt rb saldo maxim emg masuk siee tp ga d pakeeeee ampun bgttt sieee awal jg udh curiga si masa iya orang dpt rb bang ikbal gua tandain lu,1.0
bad bgt alam maxim,0.0
terima kasih pak,1.0
aplikasi apa susah banget,0.0
maaf kak,0.0
good,1.0
drivernya bagus,1.0
sangat ramah layan,1.0
apa masa drivernya gamau bayar pake kaspro suruh ubah tunai ga jelas mending pakai si ijo,1.0
baikramah,1.0
good,1.0
jauh apk transportasi paling susah driver konsumen kali kalo siap launching semua fitur mending hitung kalo gin kasihan pihak driver konsumen karna gagal pesan ganti pesan konsumen driver tuju cancel order bintang lebih cukup,0.0
salah satu aplikasi yg ku jlk mud lelet sering cancel order,0.0
ramah baik cepat mantap,1.0
kaspro nya blm digunakandisengajain top up eh malah gak baik cepat,1.0
terimakasih,1.0
baik,1.0
baik ramah,1.0
sangat bantu sekali jalan,1.0
maxim gmna sih jemput jauh terus akhir kecewa,0.0
keren,1.0
bintang satu aja soal muas mesen maxim udah jam ga mau ambil order nya,0.0
driver nya ngga ramah ngga sopan,0.0
good job,1.0
oke,1.0
aplikasi cacat bayar top up ribet bahkan udah top up nd masuk saldo dompat maxim ga fitur telpon driver jadi susah komunikasi kalau chatnya ga balas,0.0
bagus,1.0
mantap,1.0
titik susah,0.0
thank,1.0
daftar tidal ganti nomer kali,1.0
sangat ramah,1.0
layan mantappp,1.0
baik,1.0
mantap skali,1.0
order penuh kristiando tumanggor motorcycle warna biru nopol bmrx terima kasih atas jalan rating,1.0
aplikasi baik jangan asalasalan beri suspen driver aplikasi yg eror malah driver yg suspen lucu penuh hak hak driver sekian terimakasih,1.0
mantap abis,1.0
dong driver maxim utama yg pake mobil dongkalo oderan yg dekat jangan tolak terus cuma karna argo nya yg murah ga kompentatifbanget si,0.0
sangat baik,1.0
terima kasih,1.0
bagus,1.0
layan baik,1.0
bagus,1.0
maxim tolol mau isi data daftar nama nih isi malah tulis tanggal lahir salah kan tolol bin bego trs cari alamat titik rumah aja ga padahal udah bener buar no in malah ga deteksi kontooll lah murah si murah kan titik jemput nya gak deteksi bangke lah,0.0
login aplikasi eror pagi,0.0
aplikasi rusak pasar banyak kemudi nyangkut sampe menit grab sekali pesan langsung,0.0
test psikolog ga nih buat driver,0.0
orang orang nya gak cepat lelet lama kali jemput kadang malas orde pakai maxim,0.0
terimakasih atas pelayananya sangat baik ramah sukses selalu,1.0
bagus ramah,1.0
layan bagus ramah baik,1.0
mas nyambung ajak ngobrol,1.0
mohon konfirmasi bayar tunai nominal aplikasi driver konsumen harga beda baik rugi salah satu,1.0
baik,1.0
sangat baik ramah,1.0
sangat baik,1.0
baik,1.0
sangat bagus,1.0
mantap,1.0
nice terimakasih pak,1.0
puas,1.0
sangat buruk ojol nya mabuk,0.0
manfaat,1.0
baik,1.0
bapak baik banget fast respon lagiterimakasih pa lancar rezeki,1.0
wajib ambil alih perintah daerah soal sering dengar driver rugi sekali aplikasi budak modern sangat sayang sini driver benar rugi atur ketat sampah,0.0
lot beli makan keburu mati dlu,0.0
makasih pak tuhan kati,1.0
sangat buruk dik dikit erorpadahal udah login keluar sendiri mau login lg eror terus burk,0.0
sangat puas,1.0
layan bagus,1.0
drever mantap ramahcepat tanggap,1.0
sopir nya ramah,1.0
drivernya ramah bagus,1.0
apk nya sangat manfaat,1.0
aplikasi nipu kata mau ngasih rb,0.0
mantap nyaman,1.0
driver nya sangat ramah baik sekali,1.0
baik dong mes ojek titik awal jemput suka ubah jadi susah cari maxim nya jadi baik,1.0
cepat mudah akurat,1.0
layan nya kurang baik selalu maksa kasih bintang lima mud balapbalap nga sadar tumpang belakang trus beberapa kemudi buta baca maps tanya bagi mana maxim nya langsung tera maps food maxim selalu nya loding buat mes jaring bagus keluar masuk aplikasi tetap buka eror terus food maxim nya,1.0
bintang dulu beberapa kali order tarif naik catat waktu tunggu pdhal bgtu driver langsung temu tdk tunggu lama yg jujur dong jgn suka naikin traif enak,1.0
sangat baik sekali costumer service,1.0
sangat ribet susah temu titik,0.0
supir ramah mobil supirannya nyaman,1.0
terima kasih bantu pak,1.0
nyaman banget,1.0
sangat bagus cepat,1.0
mantap,1.0
nyaman,1.0
mantap,1.0
baik,1.0
drivernya ramah sabar,1.0
kalau promosi niat dong masa udah masukin promo dpt k saldo pake kata fotoin admin nya udah tunggu beberapa jam ga balas balas tolol ga niat banget admin nya,0.0
sangat memudahkanbuat yg punya ken dara,1.0
gak jadi,0.0
susah banget ngatur alamat udah gitu harga perak kaya ritel jadi tanggung lebihin mulu,1.0
kurang ramah driver nya,1.0
bagus,1.0
bagus layan,1.0
jangan mikirin customer lo pikirin tuh mitra lo lo yg naik org kaya org kantor rumah gedong udeh murah promoin udeh gitu gaya nye kaya sok sultan gaya elit ekonomi sulit,1.0
ko ew nomor blokir pas daftar pihak maxim padahal baru daftar ni nomor,1.0
terima kasih mau antar titik lebih dekat rumah kk,1.0
sangat baik ramah,1.0
kemudi sangat ramahsmoga d lncarkn rezekinyasmngt trus pk,1.0
okay,1.0
mau sen makan cari kemudi nya lama bangett,1.0
cari lama kaya dulu,1.0
maxim wallet nya gak jelas udah isi saldo gak masukmasuk mana map gak akurat,0.0
dong baik masa mau order makan pakai apk maxim pas mau liat pesan keranjang full white gada tulis apa apa,1.0
sangat senang,1.0
maxim parah entah apa motif order pickup keluar tarif okein tp tuju harga ubah jd driver maximnya jg heran krn kasihan sm drivernya paksa bayar sangat rugi customer murah tp jebak,0.0
terimakasih pak,1.0
moga beri lancar order yg banyak,1.0
nyaman aman,1.0
kasih bintang cantum lokasi selalu error jadi baik,1.0
bagus,1.0
sangat bagus cepat,1.0
aplikasi jelek ga batal transaksi anjir tulis batal tp isi ubah order kan bodo,0.0
gimana sih aplikasi aku kecewa sekali aplikasi tera bayar tunai sama drivernya suruh bayar sangat kecewa,0.0
banyak order fiktif tp gaada tindak lanjut payahh,0.0
paling baik ganteng,1.0
mantap pusa,1.0
terima kasih,1.0
baik,1.0
login selalu lama susahh,0.0
sngat baik ramah,1.0
sangat baik sekali,1.0
baik,1.0
aplikasi brengsek saldo kaspro gak dipakek,0.0
mantap gercepdan ramah,1.0
benci bgt maxim sekarang kebanyakn ganggu berapa kali urgent tiba login lah apa padahal guna lama,0.0
drivernya selalu banyak alas ban motor pecah tambal ban baik driver ngga usah kasih order,1.0
mohon tingkat lapor progress jalan kirim barang real time jalan ikut tanda terima barang kirim jalan driver perlu info,1.0
sangat kecewa aplikasi yg baik nyata sulit laku top up maxim e wallet kaspro developer mohon baik segala sistem yg hubung bayar non tunai top up saldo masuk jam tunggu kasih bintang satu ja terima kasih,1.0
mobil bagus nyamansopirnya sahabat,1.0
apk gak jelas,0.0
aplikasi gak jelas banget asli dah,1.0
bagus,1.0
aplikasi driver paling jelas top up saldo masuk chat cs d respon bagus d nonaktif aj aplikasi,1.0
apa lah ga minta otp nya,0.0
bagus,1.0
makin sini makin delay isi saldo nya aneh bukan segera update yg lain malah stuck stuck isi saldo selalu delay gmna mau nyaman konsomen,0.0
mantap,1.0
sangat baik ramah nyaman poko,1.0
driver sangat ramah sopan,1.0
rahmah baik,1.0
pas mau order car k pas nyampe jadi k apliksi scam apos aja,0.0
jangan download aplikasi tipu,1.0
apk goblokkk kok nya akun blokir gara data dokumen sama driverorang kan logis tiap driver aja data nya beda lah malah bilang sama data sm driver pantes aja ni apk ga laku orangorang kantor nya aja tolol begini,0.0
bagus top,1.0
udah topup saldo gak dipakek percuma banget ubah sndiri bayar nyesel banget dehh,0.0
sangat bantu,1.0
terima kasih divers maxim,1.0
kirim katalog kain hilang aju komplain selesai,0.0
oke sesuai tuju,1.0
saggat bagus,1.0
sangat buruk pesan makan sampe jam baru ambil order selak mati nunggu pesan makan sampe,0.0
aplikasi gak ganti no tlp ganti email ganti no telp gak,0.0
titik ga cari mau masuk kode otp,0.0
ramah,1.0
driver mobil nya minta biaya tambah padahal udah kasih lebih kata udah lewat dri jalur pdhl udah kasi jalur yg bener,1.0
susah dapet titik jemput tuju,0.0
maxim tolol koneksi tolol,0.0
sangat membantucuman kalau isi saldo non tunai lambat,1.0
sangat sangat kecewa udah pakek saldo k blokir sistem,0.0
ojek online rasa budak jangan instal adil driver sangat manusiawi budak balut ojolharga sangat murah untung buat aplikasi tp rugi buat driver selalu rasa zalim ridak sesuai dgn jarak bbm yg keluar kalau kalian tetap instal arti kalian ikut tanggungjawab dgn biadab,0.0
driver sahat ramah,1.0
bagus banget,1.0
thank you bang gw jd ga telat msuk kantor,1.0
lama bet butuh subuh kosong lama terus kensel,0.0
banyak maxim terima bayar kaspro,1.0
bagus,1.0
orang sangat ramah,1.0
order penuh fakhrul munib motorcycle warna merah tua nopol kbw terima kasih atas jalan rating,1.0
aplikasi punya fitur chat cs keluh langgan chat online,0.0
masukin nomor hp tunggu kode mati tunggu gak keluar kode nya apa,0.0
good,1.0
kemudi sangat ramah,1.0
sangat puas,1.0
td pagi tabrak driver maxim lindas kaki ku kaca spion pecah kap lampu pecah eh kabur padahal langgan setia aku bukan menyamaratakan laku semua driver maxim tp udh ga mood pake maxim tq,0.0
ramah,1.0
masukin nomor tadi ga kirim pesan padahal nomornua betul,0.0
butut,0.0
tanggap nya cepat,1.0
sangat bantu aktvtas transportasi,1.0
buat pihak maxim tingkat kan driver nya kasar sopan driver beda aplikasi yg dtg malah driver gojek kasar enak nya,1.0
sangat baik,1.0
bapak ramah baik mau nerima order saat hujan deras betul anak jebak hujan,1.0
gua kira gratis saldo nyata cuma voucher,1.0
apk aneh udh dicancel ttp aja gabisa maksa bgt,0.0
hoax,0.0
alhmdllh drivernya tepat waktu ramahsopan kpd konsumen,1.0
apknya kadang suka eror,0.0
lambat cari order susah,0.0
jujur kecewa sama aplikasi nyamau ganti order buka batal pesan pertama malah pesan kalimana gak cancel dua nya tolong bikin mudah opsi cancelnyakesian driver nya tar malah ngantarin kerumahpdhal udah canceljangan mau untung aja lah maxim,1.0
driver cpt tiba yaamtr bersih good job,1.0
saldo tibatiba hilang semua maxim wallet padahal malam baik mohon perhati pihak maxim,1.0
ramahdn sopan,1.0
drivernya buruk masa naik maxim mobil terus orang lebih aja kena charge emang naik travel chargenya pihak maxim segera tindak lanjut driver kayak gitujangan jadi customer maxim,1.0
sy sebel sm aplikasi masa sy yg nungguiin puluh menit byr nunggu rb krn alesan nyasar pdhl sy udh ksh detil patok pdhl sy ydh nungguin hrsnya sy yg rugi waktu mlh sy yg hrs byr tunggu sebal sungguh sangat rugi cuontumer,0.0
udah ngisi maxim wallet rb saldo ga masuk aneh banget rugi anjir masa iya pertama kali pake pertama kali ngisi saldo ilang,0.0
good ramah tamah,1.0
sangat senang,1.0
bukan soal nominal driver antar pesan sedia kembali apk sama laksana sama aja tipu,1.0
download lg tahun kirain map nya uda bener gak tau nya sama aja,0.0
cepet update data map sama sistem kaspronya benerin tuh suka gak masuk lama,1.0
mantap,1.0
mantap,1.0
terlalu susah tentu lokasi tuju,0.0
terima kode,1.0
lama tunggu driver waktu selalu lambat pergi mana sangat kecewa,0.0
daftar sulit dapat kode vertivikasi,0.0
jelek,0.0
mantap,1.0
sering eror driver suka minta ongkos lebih,0.0
keren,1.0
banyak driver klo pas kasih uang lebih sengaja ga ngasih kembali klo pas minta kadang ngedumel,1.0
aneh login ulang sama sekali,0.0
map gak lengkap sering salah driver nya gak ramah,0.0
baik,1.0
baik murah,1.0
mantap aplikasi maxim transportasi umum yg sangat murah gak kaya aplikasi yg belah mahal banget padahal jarak yh gk jauh titik jemput tuju,1.0
aplikasi bohong promosi maxim dateng kola syarat nya suruh donlod apk maxim abis kasi saldo ribu kata besok pake tau tau nya tipu hadeuh nyari duit bangt siikalo nyari duit tuh jujur bukan malah ngeblong kata pake saldo beli makan rupiah kalo saldo abis gapapa apus aplikasi padahal gbisa saldo pakeehahaa sehat sehatt dah yaaa soal jujur lho gausa ngeblong kalo kerja hahaa sehat selalu derr,1.0
kena tipu ajah sama aplikasi beli ketoprak eh suruh tf lalu gua tf nyata pas abis gua tf ngilang ajah sial duit rebu sih gak apa apa tpi gua laper banget nungguin doang sial malah ngilang gak kabar nama nyah muhamad soleh nopol nyah bfrp,0.0
driver sulit temu area bar,0.0
baik,1.0
kadang error ojek lama nyampe trus ga bales chat,0.0
terimakasih pak atas layan nya,1.0
driver nya ampun kasar bgttitik gak sesuai malah ngomel gila gak tuh,0.0
mulut oknum yg pesan river nya kurang ajar pesan rb apk nya chat bilng rb batal pesan ulang driver nya trus maki cancel ka pitur blokir driver nya batal,0.0
verifikasi aplikasi aneh banget sama aplikasi,0.0
g guna aplikasi eror,0.0
parah paket bawa kabur driver cs susah hubung,0.0
lebih tingkat layan driver ramah mapsnya lebih update customer sering sulit cari titik,1.0
jelek,0.0
maxime licik bgt pas awal mesan harga berapa pas udah harga malah naik tinggi bgt harga awal kalau emang segitu harus awal patokin segitu ga sih ga pakai maxime bye,1.0
gmn msa order apk nya mobil nya ga jalan wkwk bikin panik klo buru trs pernh harga nya apk an lebih tp mas mas nya minta aku si ga masalah tp resah jg yamna pernh cancel order tp ujung omelin nya lebih bgt pdhl aku cancel nya jg alesan nyadi apk nya tulis menit lg nnyampe jemput tp ujung nya tengah jam bikin telat,0.0
aplikasi jajah hadir lu cuman bikin driver online blanksak bikin tarif transportasi enak jidat lu,1.0
bagus,1.0
heh,0.0
ojoll ajing bingung banget make nye nitikin manual monyet nhie aplikasi update update biar ga sussah,0.0
ramah,1.0
kalo org suruh download mxim trs dsruh isi kode promo biar dpt k jngn mao hoax emg bner dpt tpi gbsa pake,1.0
terimakasih,1.0
mantap,1.0
sangat bagus,1.0
sangat baik,1.0
makasih mas smga lancar rejekinya,1.0
top up wallet gk masuk parah nyusahin orang aja pas gk cash plus kaya scam aja,0.0
drivernya pales semua gak yg mau ngambil orseran poko e juancok tenan iki,0.0
terima kasih banyak om,1.0
gagah,1.0
layan bagus murah,1.0
uninstall apknya gara gara driver pelan baru medan yg arogan senggol plastik minta gabtirugi ibu ibu miris banget,0.0
maxsim memang luar biasadravernya oksangat sopan trimakasih maxsim,1.0
sangat puas,1.0
nyaman,1.0
driver humble gak ribet good deh,1.0
akhir gua pake maxim khusus ojol parah banget pertama harga gak sesuai aplikasi omong kasar donk kalo punya masalah ama pacar tetap jadi orang yg profesional kerja gua gak bakal kasih tau plat nomor identitas orang benah bakal hua tandain aerox kuning gua ojol stasiun bekas gunung putri ketemu ojol yg bener parah mulut kalo gua cela paling gua cukup bilang babi tuh aerox kuning,0.0
fitur batal pesan lengkapikrn kalau toko tutup gak batalin pesanannyadrivernya bingung masalah inisama maps nya baik lagikemarin senang pakai maxim akhir kecewa banget gak pernah ubah utama fitur batal pesan maps nya,0.0
entah mapsnya skrg loading lambat padahal ga masalah sama jaring hp,0.0
drivernya bagus,1.0
mohon tambah opsi balas pesan cepat belah,1.0
mksih buat abang nya moga sehat selalu keluarga moga rezeki lancar terus,1.0
driver paing baik dunia mantap,1.0
sangat bantu sangat baik layan nya,1.0
dtg tepat waktu driver rapi,1.0
suspend tuh yg viral bm yfntah pake mobil sesuai akun enggakkalo gk suspend arti nih cs nya gk bener,0.0
banyak kurang pesan mkn gak bs,0.0
gak log in apk maxim customer terima kode otp log in,1.0
adu konsumen layan driver laksana order bagus sama sekali kecewa tindak lanjut lebih beri efek jera bagus kompetitor belah masalah nakal driver sangat tanggap sekali,1.0
maxim oke,1.0
alhamdulillah sopir cepat jemput ramah santai nyaman,1.0
gabisa masuk pake no hp mana payah masuk kode tetep gabisa bilang no hp salah padahal betul,0.0
sangat bantu,1.0
baik,1.0
mohon maaf bintang order makan x komfirm pesan batal pilih alas batal gilir pilih kok cuman suruh ubah order kan niat nya batalin,0.0
star dulu soal naik car slalu minta uang tambah alas bagi macam padahal gak lewat jalan tol gak telat naik y knapa gitu sih maxim gak sesuai sama janji harga,0.0
good job,1.0
sering driver cancel driver mobil kurang ramah driver motor sering banyak bicara sopan tanya pribadi customer,1.0
sorry bintang satutolong buat maxim nyauntuk drivernya kalo gk mau order mati aja apl nyajgn bola bolakesel sengaja download apl beri ulasankarena apl maxim istri asik bola ujung nya yg kena imbasnyauntuk maxim drivernya perhatikanjgn terlalu sombongtrimakasih,0.0
mau pesan apa kok lama yahh ambil orderanx smpe hrus nunggu jam msih terima milih order apa gimana nih klau emang ongkirnya kurang makanya gak yg mau ambil yahh naikin aja lahh,1.0
keluar akun mau login udah,1.0
drivernya lebih beri latih enak sama costumer udah ramah jawab ketus korupsi ongkos hina customer kata layak,1.0
baik,1.0
bagus,1.0
bagus manfaat,1.0
kode verikasi ga masuk padahal nomor udh bnr,0.0
akurasi map nya parah tuju rekomen nya kmna tolol bet dah,0.0
baik,1.0
driver maxim layan kosumen jelekseperti preman pasar,0.0
over all its oke,1.0
terlalu lambat kalau mesan driver putus order udah pesan nih lama nunggu nyata driver nya yg batalin,0.0
mokasih oom sukses,1.0
jelek banget mau ganti nama malah muncul tanggal lahir salah lha apk aneh,0.0
apa nih nomor udah bener pas masukin kode ga aplikasi aneh,0.0
bagus layan cepat,1.0
kalau rute nya dekat banyak tolakdengan alas macam nunggu jam baru betul,0.0
sering kecewa sama driver maxim selalu salah titik jemput titik tuju kecuali driver ygsh muda alhamdulillah jarang yg nyasar seleksi driver wajib baca peta mohon perhati,0.0
good,1.0
aplikasi jelas sistem nya ribet susah baik sistem batal order nya,1.0
layan nya bagus,1.0
maxim sangat bagus murah aman jalan,1.0
mantap,1.0
mantap driver bantu,1.0
aplikasi kirim ribet nyari alamat aja susah minta apun baik dong,1.0
bad,0.0
good,1.0
sopan ramah asik drivernya,1.0
tiba keluar akun dah nomor hp yg daftar gak aktif padahal guna lama maxim tahun sampe skrg guna aktif,1.0
baik sopan,1.0
cepat baik ramah,1.0
driver arogan klo sedang tumpang,0.0
driver top,1.0
cukup baik,1.0
memang murah banyak driver yg tolak order dg alas bayar terlalu murah minta uang tambah,0.0
layan update utama lokasi peta jadi ironi lokasi peta tetap jadi point selalu jadi point krusial akurat jd apa updateapa tingkat sebab kemudi selisih paham cross checktrnyta waktu kemudi cari lokasi akurat terlalu singkat tahu point titik jemput beberapa tempatterdapat gesek transportasi konvensionalnon onlinemohon survey beri ttik,1.0
sangat baik,1.0
aplikasi ababil driver kena langgar berat gantung emang maxim mau gantung driver maxim fix kompeni,1.0
sangat bantu,1.0
masuk maxim kalau bayar lalu kaspro malah tolak driver pihak apa isi saldo klo guna perhati sistem nya,0.0
mantap,1.0
driver ramahtop makasih masmudah terus rejeqinya,1.0
cepat kilat sampe tuju berkah selalu amiinn,1.0
buruk,0.0
anda bayar pake dana link aja lebih banyak costumer,0.0
payah dlam gpsmap klik nama jalan mlah kata gk daftar beda sama gojek kecewa,0.0
mantap baik sombong orang,1.0
aplikasi usak harga kalo mau saing yg sehat buat cs mau irit jangan lagu langit tau diri dikit,1.0
good,1.0
bohong gue hampir dilecehin,0.0
bapak baik ramah bawa motor nya ga ugalan,1.0
mantap,1.0
kok banyak tuju map map maxim gak tujuanya,0.0
terima kasih pak sukses selalu,1.0
kecewa banyak sekali kendala,0.0
kemudi ramah,1.0
gak jelas makin mahal padahal kurang km dr rbu masuk gila kaliii,0.0
layan kurang baik supir maxim gak bagus kerja baru baru nyenggol ibu ibu isi kresek nya kerupuk masa minta ganti rugi padahal lecet aja,1.0
terimakasih,1.0
abang drivernya sangat ramah,1.0
driver ramah,1.0
pesan maxim gk kemudi batal dy ambil barang antar alamat tuju minta ongkir lebih yg app maxim hati buat teman mau pakai maxim,1.0
error bikin orang telat aja nunggu app nya error,0.0
sangat mebantu,1.0
lebih bagus pake omega lebih murah driver nya mah rapih wangi saran mah kalau mau oder mah pake omega cobain dah,1.0
sedih sekali padahal sangat suka pakai maxim hari coba bayar lalu kaspro tf akun virtual kaspro bayar hasil isi saldo kaspro sama sekali adarp rasa tipu padahal hari guna jasa layan baik sangat sakit hati,0.0
mantap good job,1.0
maxim bego gabisa masuk layan nyalahin internet tolol jelas jelas gua buka medsos,0.0
lumayan agus,1.0
sangat ramah,1.0
jangan kerja kalo ga mau ambil order udah jam tungguin,1.0
sangat buruk baik bidang petadan peniti lokasi baharu terus apa baharu hadeehhhh aneh,0.0
maaf salah alamat,0.0
trima kasih om,1.0
moga sukses,1.0
driver car sering terima orderanjika trima sering minta cancel,1.0
bagus satsetsatset,1.0
baik,1.0
driver gk jls pda emosiann gk suka,0.0
bagus sekali,1.0
karna bagi maxim sopan kurang etika bagi yg sering gomel gomel karna bayar kecil sampek yg bila bayar kecil mobil kotor maxim baik,0.0
mantap terima kasih,1.0
evaluasi lg kendara nya banyak yg gak layak pakai,1.0
bantu sekali,1.0
ramah baik,1.0
puas,1.0
kualitas semua driver bagus semuatapi sistem bayar kaspro non tunai buruk bgtudan topup k saldo ga masuk masuk dong saldo kembali diupdate lah,0.0
bantu driver ramah apk mudah operasi,1.0
kode promo ga pake kocak,1.0
waktu tunggu nya parah rentenir cuyyyy apk ga pernh tuh ada waktu tunggu kapok pake maxim,0.0
awal slalu suka sama apk inipertama kali nyoba baguss bgtt baru kok gabisa nemuin alamat disitupadahal kalok cari maps adatapi pas cari maxim alamat gaadatolong baik mula fiturnya dah nyaman bgt pake inieh malah fiturnya berubahdah pindah apk gojek,1.0
aplikasi ngga jelas ngga gunaiin minta kode otp ngga kirim kirim udh gantiganti nomor,0.0
mantap driver,1.0
aplikasi scam najis,0.0
maxim malah jadi kek kntl bikin bingung pas mau pesan go carada tri lah gubernur apa gjls kek perintah taik,0.0
drivernya salah bawa orang bantu selesai driver client lebih mudah saling nali utama bagi map,1.0
driver nya baik bangetttttmakasih banyakanakku antar smp tempat tuju,1.0
driver ramah,1.0
minta kode otp aja susah,0.0
baik,1.0
titik map jelas tera tambah biaya sangat besar sangat repot,0.0
drivernya ga genah minta uang tambah aplikasi minta bawak motor macam orang gila,0.0
sangat ramah,1.0
nyaman,1.0
maaf banget kemarin order maxim bayar pakai maxim wallet nyata drivernya aktifin fitur walletnya driver maksa bayar tunai udahlah saldo wallet potong bayar tunai,0.0
no coment deh,0.0
baik min soal terima nya orang driver terima lokasi dichat malah jawab singkat aplikasi tiba orang drivernya lokasi yg tentu tlah tunggu hampir lama nyata tunggu sya cancel klo mau ngantar chat malah aplikasi sya driver tiba balas driver kena satu sering bgt ketemu driver yg minta tambah bayar baru jemput terimakasih,1.0
udah top up buat wallet maxim malah rata rata tunai repot mana uang nya gabisa balik apl jelek,1.0
baik bagus,1.0
hallo ka driver nya tindak lanjut yaa soal tadi dapet lecah driver maxim nya tadi tangan mau kasih uang maxim nya malah elus sampe pulang rumah tenang udah kali dapet maxim kurang ajar,1.0
apk apa sih cok order car udah cancel,0.0
sangat bantu,1.0
sangat bantu bidang jasa transportasi,1.0
kalo mau mesan maxim drivernya ga cepet acc malah lama malah gaada sama sekali driver maxim respon padahal tera maps drivernya rasa percuma mesan lewat maxim lebih cepat jalan kaki sendiri mau beli apa apa pihak maxim baik drivernyaa,1.0
nyari alamat ga nemu apk taii,0.0
drevire selalu uang kembalidan kasar,0.0
adu bila barang tinggal gmana contoh hp,0.0
baik,1.0
murah sih murah aplikasi nya murah banyak banget bug nya klick order udah order aja peta gak update,0.0
nyari alamat masa gak terus sih gak nyangkut pdhl gojek grab gampang banget looh nyesel banget buang kuota,0.0
layan maksim gojek nya buruk sekali sangat tdk baik lebih perhati lgi sopansantunya,0.0
gak gak buka,0.0
top,1.0
jelek aplikasi susah kasih kode verifikasi,0.0
mantap,1.0
ramah,1.0
bpk nya sangat baik,1.0
driver suka minta cancle,1.0
aplikasi mesan sering eror,0.0
gagal verifikasi dapat kode,0.0
good jobs,1.0
baik,1.0
bner dikit napa aplikasi loding trus sinyal bagus no hp aktif apa sih ngak jelas maxim,1.0
sopir nya baik ramah,1.0
bagus moga saing dgn yg,1.0
susah vertifikasi,0.0
capek nunggu lama uung nya supir mintak d batalain enak jidad nya ngga mikir orang dah nunggu,0.0
sulit tentu lokasi jemput tuju peta ngak nampak garis kotakkotak,0.0
nyaman,1.0
makin sering langgan malah beda aplikasi nama orang plat motor motor suka sulit tdk punya uang kecil driver tdk pernah sigap bawa uang kembali tumpang singgah tukar uang not recommended,0.0
sangat bantu saat pergi tarif sangat murah,1.0
entah maxim updatejadiginibikin keselsetiap sen driver aja dpet nya yg lokasi jauh dr sayabiasa nya langsung dpet yg jarak nya deket alias gak jauh dr lokasi syin mah ulang terusmaxim maxim lah benah lagibiar mudah cari driver nya gak pake lamasaya udah lama loh pake maxim tuh,1.0
topup bayar non tunai isi,0.0
drivernya mesum,0.0
masa login bisayang kata salah kirim kode nomor bener kocak aplikasi nih padahal nomor udah bener,1.0
drivernya makin kesini rem banget sering maksa minta no hp suruh order luar aplikasi,1.0
baik drivernya apal jalan,1.0
sangat ramah,1.0
makasih banyak om,1.0
jelek anj,0.0
sangat buruk harga mahal sesuai harap sistem nya sangat baik laku transaksi batal,1.0
mantap,1.0
sangat friendly cepat akurat percaya,1.0
kecewa sangat drivernya songong kurang etitud,0.0
manipulasi driver maxim harga rp naik jadi rp drivernya manual ubah total tarif otomatisasi walopun cuma naik rp sama jujur kecewa maxim,0.0
aplikasi anj jaring bagus malah gak login ngentod,1.0
sangat puas,1.0
gimana daftar aplikasi gin susah udah daftar malah tolak bodo punya aplikasi udah isi semua syarat gak aplikasi tolol,0.0
maxim knpa kok ganggu gak masuk aplikasi,0.0
aplikasi siksa driverongkos terlalu murah,0.0
positif mas baik,1.0
kok tiap pesan goput lama kali drivernya sukak malas kadang,0.0
mantap,1.0
parah mau pesan makan milih pas mau lihat apa yg sdh pilih malah gak muncul pencet malah dr awal mulai pesan padahal ngisi makin parah,0.0
pusing liat maps nya kaya koran tampil nya perlu baik,1.0
layan baik,1.0
layan ramah,1.0
sangat bagus ramai,1.0
jelek scam,0.0
lu bikin aplikasi bener gua mau mesan aja layan nga periksa internet pala bapa mu,1.0
dapet voucher k orang dateng sekolah ga pakesial,0.0
map ga sesuai,0.0
driver responsif ramah,1.0
guna lama sering cukup bantu dg aplikasi maxim tetap kurang nyaman opsi nontunai semua bayar cash driver beberapakali jadi waktu pesan awal tarif sekian jalan nyata tarif ubah lebih mahal alas aplikasi,1.0
ramah,1.0
guna alamat lokasi lengkap susah buat nyari kantor nya atau usaha map nya suka ga keluar alias gelap poko ga banget deh iwww,0.0
good,1.0
aplikasi yg buruk,0.0
bayar non tunai mudah terima kasih,1.0
baik,1.0
sangat kecewa tadi siang antar driver daong tardiyanto toyota calya kena harga tadi harga sesuai aplikasi kini ubah nego jalan segala macam alas driver minta customer biaya tambah sedikit kecewa kena transaksi ikan bintang maxim ajar driver lebih patuh disiplin kena sepakat harga cantum apk,0.0
driver mantap,1.0
sales tipu,0.0
pertama isi saldo maxim wallet lama bgt masuk nya hari hari abis kirim nya ga sesuai saldo nya pas top up top up masuk sama sekali saldo nya sangat muas,1.0
antar cepat corndog nya enak rekomend buat order,1.0
suka eror suka ngajak muter muter sendiri,1.0
udah nunggu lama malah cancel hadehh,0.0
